Date,Ship_Type,Route_Type,Engine_Type,Maintenance_Status,Speed_Over_Ground_knots,Engine_Power_kW,Distance_Traveled_nm,Draft_meters,Weather_Condition,Cargo_Weight_tons,Operational_Cost_USD,Revenue_per_Voyage_USD,Turnaround_Time_hours,Efficiency_nm_per_kWh,Seasonal_Impact_Score,Weekly_Voyage_Count,Average_Load_Percentage
7/23/2023,Tanker,Long-haul,Steam Turbine,Fair,23.47739576,578.1273267,1980.243002,10.64469161,Moderate,783.5787588,281946.7845,916771.5732,30.41818052,1.355974094,1.158178276,3,60.79225541
7/30/2023,Bulk Carrier,Short-haul,Steam Turbine,Fair,17.32334844,921.9802883,1342.560512,10.18358563,Calm,1207.164611,468848.8515,494748.4343,36.94103978,0.33254759,0.880485987,4,50.62600851
8/6/2023,Container Ship,Short-haul,Heavy Fuel Oil (HFO),Fair,10.58585762,522.4217587,941.5476372,9.257903629,Moderate,1896.074801,105783.1352,899809.4239,42.47079781,0.365416494,0.510325513,3,55.41746057
8/13/2023,Fish Carrier,Short-haul,Diesel,Fair,18.40791417,837.3405412,1352.700735,6.158830254,Calm,1710.996973,185504.0434,189908.8849,60.65587623,1.028457667,1.451139747,5,96.9788094
8/20/2023,Container Ship,Short-haul,Steam Turbine,Fair,13.97092416,1893.227561,1874.748033,12.81804718,Moderate,1948.977677,497226.7402,810295.0913,16.79630716,1.093218482,0.959243587,5,60.77987246
8/27/2023,Bulk Carrier,Long-haul,Steam Turbine,Good,22.46843725,2676.381416,1010.072674,14.11666526,Rough,465.8370075,349124.9293,741272.4106,49.79205748,0.732970789,0.975929112,4,51.24280312
9/3/2023,Tanker,Coastal,None,Fair,18.9135272,1752.586909,1929.309169,10.14226136,Rough,1528.465878,422935.8826,119243.9303,32.77940174,0.497313117,1.23996743,6,97.7237757
9/10/2023,Bulk Carrier,Long-haul,Heavy Fuel Oil (HFO),Fair,21.22186643,2898.06291,875.4139537,7.366063189,Rough,842.6151679,64095.81931,971661.2224,69.15808684,0.244427034,0.946198435,5,51.26707781
9/17/2023,Bulk Carrier,Coastal,Steam Turbine,Fair,14.71847451,1345.703848,1645.995602,11.40135587,Calm,1349.23762,350147.7134,130946.956,44.04718817,1.183531679,1.343737726,4,53.60029077
9/24/2023,Container Ship,None,Steam Turbine,Good,15.55169292,2037.781472,606.231451,5.61255902,Calm,1074.469653,103625.307,533061.5347,64.71534817,0.832504259,1.144032007,3,93.06445011
10/1/2023,None,Transoceanic,Diesel,Fair,22.98695659,1386.018691,1875.620265,6.196182466,Calm,1301.34363,316457.588,321004.9366,54.71698647,0.378687387,0.760695362,3,89.39585873
10/8/2023,Container Ship,Coastal,Diesel,Good,22.94714553,1667.888403,1242.034445,10.24709886,Calm,390.374961,114061.5593,342065.7749,18.19133104,0.431275767,1.150319309,6,92.11758843
10/15/2023,Fish Carrier,Long-haul,Heavy Fuel Oil (HFO),Critical,22.02716721,1099.80572,159.990686,10.24865159,None,52.64089785,184333.5423,891612.6794,65.13125707,0.841736203,0.935343471,8,51.17450523
10/22/2023,Tanker,Short-haul,Diesel,Fair,23.45568399,1540.537789,505.9361844,11.38938157,Calm,1997.573054,16974.18587,149841.1348,57.8435207,0.984148929,1.123187798,1,50.02268651
10/29/2023,Fish Carrier,Transoceanic,Heavy Fuel Oil (HFO),Fair,16.37021596,2125.985709,814.5922086,10.07840426,Rough,1431.199694,119745.0441,968051.0581,31.71051144,1.109061345,0.99663254,8,93.72380705
11/5/2023,Bulk Carrier,Coastal,Steam Turbine,Critical,10.00975574,993.1349537,455.1943705,9.992624966,Moderate,827.5358481,87697.59284,189647.0302,16.47596204,1.230076719,1.290187779,3,65.52935215
11/12/2023,Bulk Carrier,Short-haul,Heavy Fuel Oil (HFO),Fair,11.97752794,732.3614798,1581.610198,12.57405424,Moderate,1806.987372,31192.72639,966636.6597,44.87487159,0.993756767,0.788458687,5,78.88790206
11/19/2023,Container Ship,Short-haul,Steam Turbine,Good,24.1874081,2872.765779,791.7333245,5.625168923,Calm,474.9242665,364753.6677,825120.9431,66.32692134,0.256996223,1.058220292,8,62.88714719
11/26/2023,Tanker,Long-haul,Heavy Fuel Oil (HFO),Fair,12.72064908,2028.147361,1549.686344,10.28885854,Rough,1416.805291,36285.48687,569911.0428,70.14352309,0.678531322,1.326943424,1,81.2014654
12/3/2023,Fish Carrier,Transoceanic,Diesel,Good,16.72991915,2900.694893,59.68286253,13.52052976,Moderate,1731.873884,148966.826,473168.1345,41.76682364,1.459182611,0.768651244,9,61.30475003
12/10/2023,Tanker,Long-haul,Heavy Fuel Oil (HFO),Critical,10.63360845,1404.301574,136.5465002,12.17459028,Moderate,1358.404768,366480.3056,650072.067,14.67012269,0.557850009,0.569989437,2,50.38885413
12/17/2023,Tanker,Long-haul,Diesel,Fair,21.90900576,2810.846392,1862.173231,8.19600925,Rough,1514.961678,260491.1481,335927.4578,57.82191989,0.95123445,1.422426423,7,78.41086041
12/24/2023,Fish Carrier,Coastal,Diesel,Fair,24.35037506,2500.673581,231.1944173,6.887740206,Rough,981.4149163,173646.2702,374978.3986,19.35069359,0.487096774,0.87582696,1,66.84668545
12/31/2023,Bulk Carrier,Transoceanic,Steam Turbine,Critical,19.6682382,2987.318609,1867.836374,6.854367419,Rough,801.9194249,495407.1314,211495.8015,41.57090498,1.476781882,0.760249835,4,81.82549161
1/7/2024,Container Ship,Long-haul,Steam Turbine,Critical,20.25608331,1335.111297,640.8003341,9.374717239,Rough,1153.668957,168312.0364,786991.1912,39.59980725,0.131462149,0.764498524,8,61.85021963
1/14/2024,Fish Carrier,Long-haul,Heavy Fuel Oil (HFO),Fair,10.85019293,1799.295904,1575.934601,12.01923796,Calm,1725.17393,289642.6557,304323.1494,16.15277891,0.716116175,0.691187938,1,75.0143955
1/21/2024,Fish Carrier,Transoceanic,Steam Turbine,Fair,22.79018891,1492.193642,218.9440823,5.750406546,Calm,1681.857553,262490.2355,200354.4572,58.40955048,0.478540168,1.353153601,9,82.44318847
1/28/2024,Bulk Carrier,Coastal,Diesel,Fair,13.32907792,831.6917716,811.3161695,14.250059,Calm,152.4017237,232787.2317,116539.8316,31.1813177,1.124502608,0.567340323,8,56.47666332
2/4/2024,Fish Carrier,Coastal,Diesel,Good,18.25768431,1745.921992,252.8189407,11.83866961,Rough,514.3075828,116799.7832,881828.9017,43.01920884,1.314107114,1.240954282,6,89.55926758
2/11/2024,Tanker,Long-haul,Diesel,Good,19.70180368,1013.931465,460.4616701,8.542329358,Moderate,1929.148559,160781.3778,282035.8505,51.18372548,1.118858246,1.331078146,1,62.15534922
2/18/2024,Fish Carrier,Transoceanic,Diesel,Good,24.66736621,2199.477106,458.1395084,5.141263831,Rough,891.6684218,331456.7947,668959.9456,71.87739077,1.208401598,0.906445902,5,64.62827712
2/25/2024,Tanker,Transoceanic,Steam Turbine,None,15.80190341,2433.305442,954.3396164,11.34592491,Moderate,91.728258,405713.2625,745465.2504,23.50292894,0.51689003,0.678342011,7,98.22408505
3/3/2024,Container Ship,Long-haul,Diesel,Critical,14.24175625,2076.079712,225.7092702,6.749077491,Calm,1961.668921,421355.9645,815157.3029,31.93552377,0.542406769,1.048246173,1,79.10249512
3/10/2024,Tanker,Coastal,Heavy Fuel Oil (HFO),Good,15.33238918,1912.047114,277.0756351,6.213298675,Moderate,504.5666748,147520.1406,302889.4582,34.57444055,1.031555645,0.553586017,4,93.73278136
3/17/2024,Bulk Carrier,Coastal,Diesel,Fair,17.1115463,1498.993633,1802.849617,6.727430247,Rough,526.4666015,147983.5249,849949.2959,29.29730524,0.620384299,1.430726573,9,54.10984044
3/24/2024,Tanker,Coastal,Diesel,Good,22.40845703,1232.611498,1898.292124,10.32734867,Rough,1256.059233,361141.5757,544443.9766,65.93326638,0.647693872,1.175711466,2,72.85396679
3/31/2024,Tanker,Short-haul,Diesel,Good,14.83507486,2153.447837,1261.381369,5.561048455,Rough,1377.410456,475292.6661,794693.3345,50.71215985,1.267109278,0.908733195,4,75.9211153
4/7/2024,Tanker,Short-haul,Heavy Fuel Oil (HFO),Fair,24.77886356,1813.215031,1560.772078,13.75600596,Rough,97.76953815,123127.9452,974274.8613,67.09947574,1.466388137,1.340799535,6,97.37683556
4/14/2024,Fish Carrier,Long-haul,Heavy Fuel Oil (HFO),Fair,11.18652956,1401.793792,533.4762365,7.080518998,Moderate,1183.599367,135093.8955,685016.2404,60.89841679,0.293526839,1.20070895,9,78.75241213
4/21/2024,Fish Carrier,Long-haul,Diesel,Good,14.25033816,2157.195649,1555.207383,10.01970435,Moderate,160.7231261,191794.9718,732061.3307,30.19443506,0.813477154,1.14046079,9,81.29915136
4/28/2024,Container Ship,Long-haul,Heavy Fuel Oil (HFO),Critical,20.52984521,2814.675847,824.7873551,7.115601771,Rough,69.8762666,453238.3502,323126.471,21.36527773,0.178287971,0.503987053,9,83.01872657
5/5/2024,Bulk Carrier,Coastal,Diesel,Fair,18.0031199,1552.083452,1203.985804,11.82231621,Calm,620.6863777,213893.2824,970333.22,31.15574997,0.147282411,1.470716605,9,99.65705859
5/12/2024,Tanker,Short-haul,Diesel,Critical,10.55017642,2765.807452,1540.231602,11.12314,Moderate,1260.512725,202699.9088,405543.0236,18.03640473,0.506589151,1.429694837,4,99.29875574
5/19/2024,Fish Carrier,Long-haul,Steam Turbine,Critical,10.96434429,2339.781728,418.5609047,7.209804869,Calm,1867.993027,180570.1505,254562.2689,28.62029057,0.296605624,0.710518386,5,94.20036074
5/26/2024,Bulk Carrier,Transoceanic,Heavy Fuel Oil (HFO),Good,16.57720624,888.2412231,810.4217978,8.890760842,Calm,889.5994295,274282.1778,607043.8632,19.61437404,0.813807038,0.748468203,5,50.30720943
6/2/2024,Bulk Carrier,Transoceanic,Heavy Fuel Oil (HFO),None,12.56254946,633.6844835,1476.586077,12.20282883,Rough,390.6899165,31928.73055,251264.0614,53.91222258,1.332997491,0.636045004,5,68.67947302
6/9/2024,Tanker,Transoceanic,Diesel,Critical,13.04762284,1146.873534,1037.646044,8.881091766,Moderate,1689.417303,459753.361,929977.7895,31.0579057,0.963469325,1.335921217,9,98.85380139
6/16/2024,Container Ship,Coastal,Heavy Fuel Oil (HFO),Fair,21.05383307,2844.571413,1238.28041,14.14950399,Calm,1556.839316,173121.4553,193853.7344,14.54415296,0.438696648,1.266647615,1,76.46394368
6/23/2024,Tanker,Transoceanic,Steam Turbine,Fair,23.95143897,2066.339621,1750.050831,13.76297135,Moderate,1285.38292,65108.98915,562312.0873,42.75974776,0.86737114,0.75906538,3,84.55903959
6/30/2024,Bulk Carrier,Short-haul,Diesel,Critical,15.557401,1060.774996,277.8186336,13.22798887,Moderate,1552.876093,115010.1081,357867.1663,23.26618995,1.477312406,1.106911433,8,71.20989064
6/4/2023,Fish Carrier,Long-haul,Diesel,None,23.07357442,597.8802513,481.9966789,9.299078776,Calm,468.2574438,384908.5706,344706.0238,40.77809909,1.121349934,0.697699776,7,66.50633705
6/11/2023,Container Ship,Transoceanic,Heavy Fuel Oil (HFO),Critical,11.73310293,2344.943683,571.1627138,7.192718576,Calm,1208.702774,110637.1532,96191.49708,49.48777381,0.222614029,1.214656719,5,54.47934863
6/18/2023,Bulk Carrier,Short-haul,Heavy Fuel Oil (HFO),Fair,18.06574836,2109.545243,959.346477,14.88214798,Moderate,543.0974523,379153.6354,626149.3043,55.7856248,0.796874631,1.317659918,8,71.20209829
6/25/2023,Fish Carrier,Transoceanic,Steam Turbine,Fair,19.74232809,2797.86276,642.0731018,12.02255172,Calm,131.3582852,356002.0474,502355.563,56.68286719,0.429246128,0.807727464,2,73.29220844
7/2/2023,Tanker,Coastal,Diesel,Fair,11.85966723,1503.014157,569.83084,7.594609239,Calm,585.1827278,138358.1223,755551.9175,69.73201931,0.982204109,1.125577694,5,93.41084824
7/9/2023,Tanker,Transoceanic,Steam Turbine,Good,23.80050622,1443.186607,887.0769283,5.494054174,Moderate,714.7312619,176463.8985,69020.35948,29.07553982,0.58314885,1.123060549,3,73.8888421
7/16/2023,Tanker,None,Heavy Fuel Oil (HFO),Critical,12.17136537,2781.231894,109.0839875,5.073100091,Calm,1847.557297,341022.6442,840792.8127,17.76546833,1.488228619,1.361653588,9,51.3411976
7/23/2023,Fish Carrier,Short-haul,Heavy Fuel Oil (HFO),Critical,12.50722373,2353.583633,101.8847226,5.347734079,Moderate,1015.207326,479113.5716,50831.10923,61.50289352,1.223132118,0.585599453,1,76.48041675
7/30/2023,Fish Carrier,None,Diesel,Fair,12.40167134,523.3801058,688.2044487,11.83406958,Rough,1683.005653,40045.42074,832329.3722,18.05804474,1.164467197,0.747212519,1,61.33199982
8/6/2023,Bulk Carrier,Coastal,Heavy Fuel Oil (HFO),Good,10.3532669,2827.17829,1299.184166,7.42539081,Calm,396.1632742,486456.3959,463211.6263,43.37630229,0.374087892,1.113599451,5,53.98841946
8/13/2023,Container Ship,Transoceanic,Steam Turbine,Good,18.42439549,1245.057555,1824.089678,8.732487336,Calm,1955.581369,63957.39806,496629.8345,60.39792171,1.285029806,1.365356903,1,56.12278266
8/20/2023,Fish Carrier,Long-haul,Steam Turbine,Fair,10.49658582,1554.159141,1263.676676,8.88385403,Calm,80.51132833,142775.4495,214334.5221,35.66556429,0.29331739,1.209633972,1,55.9638266
8/27/2023,Tanker,Transoceanic,Steam Turbine,Critical,22.3246698,2711.427628,831.1930968,6.227321387,Calm,975.4296814,207844.7374,358340.701,24.84015461,0.550562098,0.549908491,8,57.31302642
9/3/2023,Bulk Carrier,Short-haul,Diesel,Fair,12.37992863,2830.316147,296.3870073,9.884838456,Rough,1021.224889,147553.0416,226256.362,29.65722919,1.156952138,0.658772979,4,71.59164733
9/10/2023,Bulk Carrier,Transoceanic,Heavy Fuel Oil (HFO),Critical,14.48047185,2566.019094,430.1143954,8.824137945,Calm,1142.969353,203777.0062,85883.15445,44.27746257,0.64439994,1.482010197,3,80.86718911
9/17/2023,Tanker,Long-haul,Diesel,Fair,14.82975887,1140.816824,1891.67135,9.740413662,Moderate,1985.625016,392317.5437,309910.2664,20.40258288,0.57464085,0.905572879,8,77.82080384
9/24/2023,Tanker,Short-haul,Diesel,Fair,20.15880445,2468.466386,390.778022,13.61144356,Moderate,508.330067,177516.9646,368534.0286,56.42986269,0.432279987,1.20653833,7,77.60489237
10/1/2023,Bulk Carrier,Short-haul,Steam Turbine,Good,22.59312897,2627.640594,59.25931852,6.052709663,Rough,1001.478892,92904.31259,967391.5548,57.58321223,0.544513226,0.861914329,6,89.12351802
10/8/2023,Bulk Carrier,Coastal,Diesel,Fair,13.45472564,1009.28933,170.0303286,8.848180584,Rough,85.41449163,257929.5212,511935.5586,16.45900067,0.555548098,1.32439487,9,88.2372914
10/15/2023,Container Ship,Short-haul,Heavy Fuel Oil (HFO),None,21.05292684,2984.906463,1796.210166,10.21915111,Moderate,1194.726483,116457.3532,616212.5583,50.04011063,0.689557291,1.468886254,8,60.16431296
10/22/2023,Bulk Carrier,Short-haul,Heavy Fuel Oil (HFO),Critical,13.45951253,1249.003998,1138.659687,7.065156382,Rough,1966.647922,66307.57479,937362.3726,32.0208981,0.669618586,1.303281985,9,89.80202904
10/29/2023,Container Ship,Transoceanic,Heavy Fuel Oil (HFO),Critical,18.43425477,2034.822787,1334.742456,6.603261404,None,1323.654806,128232.5165,136009.734,15.11469758,1.213853706,0.800933628,8,97.35216284
11/5/2023,Fish Carrier,Short-haul,Heavy Fuel Oil (HFO),Good,18.16480104,1367.233447,1558.172938,11.77193166,Rough,95.13329838,275969.501,716504.9316,33.02989223,1.137263024,1.101721201,2,51.11003535
11/12/2023,Container Ship,Long-haul,Steam Turbine,Critical,24.72507489,2508.831728,685.121967,14.44263479,Rough,253.9712284,173599.22,903600.991,41.53016877,0.997457119,0.626813125,9,64.95184822
11/19/2023,Fish Carrier,Transoceanic,None,Critical,22.2304029,1056.85287,990.6453667,11.52457374,Calm,1372.155252,302747.6695,970001.5384,49.914961,1.444691695,0.60327209,6,83.75730975
11/26/2023,Container Ship,Short-haul,Steam Turbine,None,22.26452486,614.0653272,1456.457786,6.908125003,Calm,1273.645998,116388.79,220623.6068,29.48428907,0.861297072,1.421240906,9,57.69547454
12/3/2023,Bulk Carrier,Transoceanic,Heavy Fuel Oil (HFO),Critical,20.42730121,569.2720193,1488.294124,12.79034748,Moderate,318.4254473,56323.34251,774137.7853,59.18873954,0.604228467,0.930998188,1,87.09833963
12/10/2023,Fish Carrier,Coastal,None,Good,12.77350755,1395.54778,611.5346973,14.22450529,Rough,1636.358893,170164.2035,611537.6717,52.69940572,0.706895554,1.355752776,9,62.69397778
12/17/2023,Bulk Carrier,Long-haul,Diesel,Good,18.64526232,792.7842764,1762.908295,9.034096362,Rough,1814.452341,165260.1714,278561.1722,14.13567842,0.766683344,1.299050374,3,91.61338322
12/24/2023,Bulk Carrier,Short-haul,Heavy Fuel Oil (HFO),Good,14.80625925,2234.67236,1239.363287,9.804713708,Moderate,1507.508741,443274.1569,598897.8476,70.15063892,1.173065064,0.995654129,1,94.49160559
12/31/2023,Bulk Carrier,Long-haul,Diesel,Critical,13.60316564,592.5386463,364.6646084,10.25811834,Rough,1997.029315,275426.0304,523993.5939,69.86900993,1.013880224,1.021384719,8,83.08024217
1/7/2024,Tanker,Coastal,Diesel,Critical,23.68351451,733.844387,743.7990248,7.214766166,Rough,1633.62174,319827.7834,150273.0316,68.10626565,1.408573803,1.037365234,9,94.52537045
1/14/2024,Fish Carrier,Short-haul,Heavy Fuel Oil (HFO),Fair,20.86395827,2941.852335,1725.824774,11.90659554,Moderate,839.8404773,137397.0122,392245.9829,62.6193007,0.15134922,0.755909976,5,61.53561523
1/21/2024,Tanker,Coastal,Steam Turbine,Critical,16.71635128,1878.450329,1694.346798,7.054028832,Rough,1040.637691,93487.62407,109306.0055,28.0405189,0.692880191,1.339291719,8,96.92534298
1/28/2024,Container Ship,Long-haul,Diesel,Good,11.49374121,1419.61303,270.7969397,7.910431529,None,299.5376553,54969.61722,50837.96304,59.25466383,0.676630903,0.644856142,8,74.59829603
2/4/2024,Container Ship,Transoceanic,Steam Turbine,Critical,16.68272473,1962.873626,1835.05774,7.21442383,Calm,792.6315093,306375.4766,709473.9822,14.80962911,0.736271853,1.173790389,3,69.85690455
2/11/2024,Bulk Carrier,Long-haul,Heavy Fuel Oil (HFO),Critical,10.53121395,924.2724545,786.0825939,8.336733529,Moderate,471.605146,361393.0174,729708.5275,30.3169614,1.099918006,0.514469952,9,92.38073906
2/18/2024,Bulk Carrier,Long-haul,Steam Turbine,Fair,17.37356986,1125.751991,1305.655925,10.54165983,Rough,734.3706442,457982.7545,120378.8899,39.52487495,0.777802916,0.923740486,4,78.85033514
2/25/2024,Fish Carrier,Long-haul,Heavy Fuel Oil (HFO),Critical,18.80759835,1270.874589,1517.187902,10.13200595,Moderate,1223.191784,250117.8093,584287.4851,36.74233692,0.552575817,0.911590343,4,71.129844
3/3/2024,None,Short-haul,Heavy Fuel Oil (HFO),Good,10.09720803,602.2093093,534.4777682,9.76103045,Moderate,219.3940047,51555.4692,815633.1191,48.17615681,0.303833347,1.010237758,1,95.93477158
3/10/2024,Container Ship,Transoceanic,Steam Turbine,Critical,17.36361729,2420.430815,910.2340603,11.69937751,Moderate,1442.5571,416495.644,212817.6031,55.13002542,0.760115896,1.232870211,8,61.52937179
3/17/2024,Container Ship,Transoceanic,None,Good,17.94498461,1318.080113,911.9939528,8.306217167,Rough,1905.197985,156826.0385,495489.5273,49.97573013,0.51183073,0.615775928,4,81.15844042
3/24/2024,Container Ship,Coastal,Steam Turbine,Critical,14.90178443,509.1070607,557.5153583,6.334575805,Moderate,1322.022869,352281.0677,592266.9291,71.5467837,0.464190172,1.171674043,2,73.30246871
3/31/2024,Container Ship,Coastal,Diesel,Good,23.95720198,901.0388299,303.7913167,11.06325162,Moderate,1995.377905,239880.5389,368683.8833,46.64588159,0.865417605,0.665366556,4,81.67191919
4/7/2024,Tanker,Short-haul,Steam Turbine,Critical,20.60432731,2950.875572,1483.20077,7.948751399,Moderate,1126.472065,425199.7704,730208.9755,41.33616206,0.444694166,0.780877839,2,70.68641458
4/14/2024,Container Ship,Transoceanic,Steam Turbine,Critical,10.84037649,1197.034695,1119.712351,12.20664885,Moderate,1453.16624,400863.2056,478239.6404,15.45851917,0.732439918,0.937564851,1,97.68769179
4/21/2024,Fish Carrier,Coastal,Steam Turbine,Good,23.97382491,2313.806167,1444.540835,11.12608364,Calm,875.9698511,470514.3261,740628.8132,30.19731942,1.266460476,1.346573246,5,94.20400485
4/28/2024,Tanker,Coastal,Heavy Fuel Oil (HFO),Critical,18.19147682,649.2827305,1017.53657,11.23651077,Rough,1540.32355,417253.5876,641816.1693,13.86554531,0.539545142,0.716989841,8,96.64869624
5/5/2024,Bulk Carrier,Long-haul,Steam Turbine,Fair,10.03427278,1891.140856,219.3388331,9.158287271,Moderate,882.125875,432756.6189,673115.8479,48.78889355,0.315107567,0.597960484,9,56.21505116
5/12/2024,Tanker,Coastal,Steam Turbine,Good,22.10054361,1989.901003,836.7423752,10.60649458,Rough,1976.670992,275318.7019,346663.0853,69.70099684,0.712014127,1.079527511,7,67.97562751
5/19/2024,Fish Carrier,Transoceanic,Diesel,Critical,24.60135125,2941.541109,718.299502,6.556865382,Moderate,403.0662965,93785.00576,695154.045,53.73895671,1.387531564,0.899160664,3,89.32334393
5/26/2024,Container Ship,Short-haul,None,Good,20.30486471,2988.235797,1054.560332,10.93032629,Rough,595.3647761,368098.1621,301136.801,65.39383802,0.66446286,1.180972268,5,78.07215989
6/2/2024,Bulk Carrier,Transoceanic,Heavy Fuel Oil (HFO),Good,10.2947015,1012.220058,1358.167743,10.39485127,Calm,1585.206368,301917.4746,575642.9002,61.55885934,1.048369855,0.540966892,8,77.74407641
6/9/2024,Fish Carrier,Transoceanic,Diesel,Fair,18.93586294,1865.912409,1835.1962,11.33513106,Rough,1584.898184,196308.7074,610047.7228,20.99665851,1.259774387,0.523091863,8,55.16656712
6/16/2024,Tanker,Coastal,Steam Turbine,Good,17.25877513,2208.820831,1187.765847,9.903892236,Calm,228.6000864,372518.9178,783040.6872,24.08971962,1.05265967,0.854394078,9,97.67178412
6/23/2024,Tanker,Coastal,Steam Turbine,Critical,10.16924213,2272.616642,769.4103099,8.640223858,Moderate,1839.980585,111715.5765,967219.7406,68.0454677,0.587050145,0.897043742,2,68.26752369
6/30/2024,Bulk Carrier,Short-haul,Steam Turbine,Critical,24.61080331,2131.641875,916.5079771,7.187985139,Calm,901.5217079,180715.2496,615039.4308,39.83874891,1.43706319,0.737736119,9,84.57484099
6/4/2023,Tanker,Transoceanic,Heavy Fuel Oil (HFO),None,13.3269144,1927.98025,744.6615276,10.34835145,Moderate,508.08337,327766.9797,53370.37185,68.03608337,0.260347935,0.548489171,4,82.3292607
6/11/2023,Fish Carrier,Long-haul,None,Fair,10.41370011,1222.576664,725.1249045,5.237729538,Calm,669.0723767,434247.497,404521.6792,61.47746998,1.394889353,0.9204325,9,59.78019086
6/18/2023,Container Ship,Short-haul,Steam Turbine,Critical,15.99143254,1817.169304,724.6845485,8.207162185,Calm,1962.387935,304066.0441,624790.102,32.80480107,0.552813281,1.269231986,7,70.79207208
6/25/2023,Container Ship,Long-haul,Heavy Fuel Oil (HFO),Critical,19.05276034,2379.878605,464.8512113,5.880518972,Calm,1228.309017,128175.6147,90447.6363,43.58104246,1.295872267,0.536581384,9,58.36479285
7/2/2023,Fish Carrier,Coastal,Steam Turbine,Fair,18.20962512,2016.088101,1158.335835,9.030336071,Moderate,437.9789296,349633.2477,990912.993,62.6319931,0.988381701,0.508028864,7,64.92400946
7/9/2023,Fish Carrier,Long-haul,Diesel,Good,14.10395462,1311.901769,1158.01691,7.880191952,Rough,397.4278133,16896.60397,705857.6687,61.66416551,0.653869234,1.035324369,3,75.684769
7/16/2023,None,Long-haul,None,Good,13.37798607,2886.629343,470.9870102,12.00530729,Calm,1186.628299,336393.1777,585958.7057,57.53836684,1.100295826,0.720094261,8,61.09402195
7/23/2023,Tanker,Coastal,Heavy Fuel Oil (HFO),Fair,15.5836725,1560.262614,308.1550135,10.66384196,Rough,684.7567311,482942.3855,836943.2331,50.03820932,1.387443149,1.249027615,7,91.83510288
7/30/2023,Fish Carrier,Transoceanic,Steam Turbine,Good,16.80727029,2714.382524,289.0415144,14.55731261,Moderate,1654.812475,427367.9771,579674.6161,46.46508268,1.256859802,0.779175939,6,75.88792819
8/6/2023,Container Ship,Long-haul,Heavy Fuel Oil (HFO),Good,22.91761843,1778.346588,1346.545079,9.389252496,Calm,1896.103229,422244.0029,730170.15,45.49136758,1.099334648,0.713714219,5,53.34671938
8/13/2023,Tanker,Coastal,Steam Turbine,Good,10.11794398,1900.616336,1424.957593,8.780033029,Rough,1683.250852,232549.18,713939.8573,51.77433791,0.67921808,1.301941501,4,84.48528547
8/20/2023,Fish Carrier,Short-haul,Heavy Fuel Oil (HFO),None,20.11193703,652.0027028,1033.200561,12.23337167,Moderate,455.8974474,96169.43203,107090.2395,53.91919644,0.717308783,0.986287435,3,85.64219358
8/27/2023,Bulk Carrier,Coastal,Steam Turbine,Fair,13.04827084,2961.096203,978.5595141,11.03740354,Rough,995.8650033,36396.63964,982623.3898,26.6750542,0.143046994,0.558545817,8,92.05659563
9/3/2023,Fish Carrier,Coastal,Diesel,Good,21.75952523,1317.655231,764.5700332,11.01876874,Moderate,1297.310279,114161.9305,719595.2613,26.37533897,0.670223668,0.501921978,5,91.9305435
9/10/2023,Container Ship,Transoceanic,Steam Turbine,Fair,11.10170685,2470.859289,593.324476,6.039961311,Rough,1652.273546,472931.0546,880560.6635,45.16092681,0.152657998,1.123763976,4,72.37853256
9/17/2023,Fish Carrier,Long-haul,Steam Turbine,Fair,24.92047796,1297.773111,957.4368662,10.87694505,Moderate,1250.601053,162285.7032,409840.6921,50.6392084,1.228410133,1.364610356,1,57.25809929
9/24/2023,Tanker,Coastal,Diesel,Critical,22.91023915,2941.585835,494.097082,12.11461937,Calm,435.8384156,111057.2559,208868.764,70.92233943,0.341211838,1.397585189,8,72.49302665
10/1/2023,Container Ship,Transoceanic,Heavy Fuel Oil (HFO),Good,18.81370606,2381.248162,1298.636548,10.58276041,Moderate,1402.517292,196916.8033,886274.4772,50.56481456,0.301626318,1.263916779,7,90.89437541
10/8/2023,Tanker,Coastal,Heavy Fuel Oil (HFO),Critical,19.62803148,1184.489746,1077.541247,11.36486542,Calm,1591.160575,224165.1892,151299.8822,36.82610224,1.461899433,1.166350495,2,82.48411726
10/15/2023,Container Ship,Long-haul,Heavy Fuel Oil (HFO),Fair,10.90624326,1741.39387,660.5362724,11.55141922,Moderate,538.7562509,498671.1088,355197.0007,59.13403083,0.509845007,0.763842416,1,79.61279394
10/22/2023,Container Ship,Long-haul,Steam Turbine,Fair,17.26476988,1419.958764,177.8333311,14.69094098,Calm,339.570146,465415.4759,997940.6462,45.48617154,0.486213202,1.366923393,4,78.77630466
10/29/2023,Tanker,Coastal,Diesel,Good,21.88951063,2474.516488,1747.682002,5.807388018,Calm,1777.04161,479425.0045,448795.4433,13.7653156,0.572314893,0.86737931,1,94.96053465
11/5/2023,Bulk Carrier,None,None,Good,16.83677701,581.1331152,1935.322213,13.78434369,Rough,1284.108133,110589.8217,933553.8278,20.16830575,1.420247172,0.690667916,4,93.74252925
11/12/2023,Tanker,Short-haul,Diesel,Good,13.83714481,579.112732,1961.638898,9.769788162,Rough,1091.750813,293674.0268,636494.5485,19.84569967,0.8503352,0.959495521,8,86.6622756
11/19/2023,Bulk Carrier,Long-haul,Diesel,Fair,22.53873457,2507.949951,1366.107212,14.57877304,Moderate,1088.063928,466600.9638,558931.9769,58.09550094,1.242635113,1.137365908,7,66.09411792
